ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,JOB,BEGIN_MONTHS,STATUS,TARGET
5009572,M,Y,N,No children,180000,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,-26,X,0
5067747,F,N,Y,No children,135000,Higher education,Married,House / apartment,-22112,-8491,1,0,0,0,Private service staff,-54,0,0
5113490,F,N,Y,1 children,135000,Incomplete higher,Married,House / apartment,-9734,-2049,1,1,1,1,Core staff,-19,0,0
5067276,F,N,Y,No children,135000,Secondary / secondary special,Civil marriage,House / apartment,-13797,-4230,1,0,0,0,Core staff,-7,0,0
5062353,M,N,N,1 children,135000,Secondary / secondary special,Married,Rented apartment,-11768,-1324,1,0,1,0,Laborers,-1,X,0
5022619,M,Y,Y,No children,202500,Secondary / secondary special,Civil marriage,House / apartment,-12022,-1674,1,0,0,1,Laborers,-35,C,0
5065756,M,Y,Y,1 children,157500,Secondary / secondary special,Married,House / apartment,-16902,-1699,1,0,0,0,Laborers,-9,C,0
5113690,F,N,Y,No children,292500,Secondary / secondary special,Married,House / apartment,-12379,-4453,1,0,0,1,Sales staff,-14,0,0
5143251,F,N,N,2+ children,108000,Secondary / secondary special,Married,House / apartment,-13596,-1323,1,1,1,0,Core staff,-12,0,0
5105985,F,Y,N,No children,126000,Secondary / secondary special,Married,House / apartment,-19097,-3529,1,0,0,0,Laborers,-51,0,0
5041464,F,Y,N,No children,180000,Secondary / secondary special,Separated,House / apartment,-15351,-6790,1,0,0,0,Core staff,-23,C,0
5117282,M,Y,Y,1 children,180000,Higher education,Married,House / apartment,-14082,-1800,1,0,0,0,Managers,-30,0,0
5114601,F,N,Y,1 children,180000,Higher education,Separated,House / apartment,-17289,-5550,1,0,0,1,Managers,-38,0,0
5033710,M,Y,Y,No children,135000,Secondary / secondary special,Married,House / apartment,-13319,-755,1,0,0,0,Laborers,-8,C,0
5056134,M,Y,Y,No children,202500,Incomplete higher,Married,House / apartment,-17242,-857,1,0,1,0,Security staff,-15,C,0
5009153,F,N,N,No children,180000,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,-18,C,0
5054151,M,N,N,No children,67500,Secondary / secondary special,Civil marriage,House / apartment,-17395,-424,1,1,1,0,Drivers,-15,0,0
5105583,M,Y,N,2+ children,378000,Higher education,Married,House / apartment,-10722,-1245,1,0,0,1,Security staff,-2,0,0
5090715,F,N,N,No children,67500,Secondary / secondary special,Civil marriage,House / apartment,-15563,-309,1,0,0,0,Cooking staff,-36,0,0
5135624,F,N,Y,1 children,157500,Incomplete higher,Single / not married,With parents,-11496,-382,1,0,0,0,Core staff,-3,X,0
5126330,F,N,N,No children,157500,Higher education,Married,House / apartment,-16856,-1262,1,1,1,0,Laborers,-15,C,0
5097128,F,Y,N,No children,315000,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,-16,X,0
5054247,M,Y,N,2+ children,157500,Secondary / secondary special,Civil marriage,House / apartment,-17241,-4291,1,1,1,0,Sales staff,-15,0,0
5099741,F,N,Y,No children,202500,Secondary / secondary special,Separated,House / apartment,-18939,-12179,1,0,0,0,Laborers,-5,C,0
5065819,M,Y,Y,1 children,157500,Secondary / secondary special,Married,House / apartment,-15879,-2276,1,0,0,0,Laborers,-16,X,0
5010161,M,Y,Y,No children,252000,Secondary / secondary special,Married,House / apartment,-22117,-1621,1,0,1,1,Security staff,-18,C,0
5033882,M,Y,N,1 children,202500,Incomplete higher,Married,House / apartment,-10780,-3769,1,0,0,0,Laborers,-7,0,0
5095544,M,Y,N,No children,360000,Higher education,Married,House / apartment,-14369,-4633,1,0,1,0,Managers,-32,X,0
5010998,F,N,Y,No children,90000,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,-11,C,0
5028447,F,Y,Y,No children,162000,Secondary / secondary special,Single / not married,House / apartment,-18071,-2822,1,0,0,0,Laborers,-27,C,0
5091178,F,N,Y,1 children,67500,Secondary / secondary special,Separated,House / apartment,-11126,-2087,1,1,1,0,Accountants,-3,C,0
5118016,M,Y,N,No children,225000,Secondary / secondary special,Married,House / apartment,-12769,-4114,1,1,1,0,HR staff,-42,0,0
5009915,F,N,Y,2+ children,99000,Higher education,Married,House / apartment,-12752,-433,1,0,1,0,Accountants,-8,C,0
5050965,M,N,N,No children,157500,Secondary / secondary special,Married,House / apartment,-21677,-5400,1,0,0,0,Low-skill Laborers,-11,C,0
5023206,F,N,N,1 children,135000,Secondary / secondary special,Married,House / apartment,-14438,-235,1,0,0,0,Sales staff,-17,0,0
5125721,M,Y,N,No children,112500,Secondary / secondary special,Married,With parents,-22111,-2325,1,1,1,0,Drivers,-12,C,0
5022743,F,N,N,1 children,202500,Secondary / secondary special,Separated,House / apartment,-10800,-3166,1,0,0,0,Sales staff,-24,0,0
5008806,M,Y,Y,No children,112500,Secondary / secondary special,Married,House / apartment,-21474,-1134,1,0,0,0,Security staff,-26,X,0
5066574,F,Y,Y,1 children,315000,Incomplete higher,Single / not married,House / apartment,-11725,-2044,1,0,0,0,Core staff,-12,0,0
5135488,F,N,Y,No children,135000,Higher education,Single / not married,Municipal apartment,-10660,-1935,1,0,0,0,Core staff,-55,0,0
5126248,F,N,N,No children,216000,Secondary / secondary special,Separated,House / apartment,-20062,-561,1,1,0,0,Cleaning staff,-42,0,0
5118415,F,N,N,2+ children,225000,Secondary / secondary special,Married,House / apartment,-12079,-1984,1,0,0,0,Core staff,-20,C,0
5143622,F,N,N,No children,135000,Secondary / secondary special,Married,House / apartment,-15922,-2086,1,0,0,0,Sales staff,-31,C,0
5149962,F,N,Y,No children,180000,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,1,0,0,0,Sales staff,-12,X,0
5050878,F,N,N,No children,270000,Secondary / secondary special,Married,House / apartment,-13101,-2204,1,1,1,0,Accountants,-7,0,0
5117613,F,N,N,No children,157500,Higher education,Married,House / apartment,-14098,-2257,1,0,0,0,Core staff,-13,C,0
5116801,M,N,Y,1 children,225000,Secondary / secondary special,Married,House / apartment,-16286,-1677,1,0,0,0,Drivers,-32,C,0
5044929,F,N,Y,No children,67500,Secondary / secondary special,Married,House / apartment,-18150,-2747,1,0,0,0,Medicine staff,-17,0,0
5061195,F,N,Y,1 children,135000,Secondary / secondary special,Civil marriage,With parents,-11567,-655,1,0,0,1,Sales staff,-8,C,0
5068582,F,N,Y,2+ children,140400,Secondary / secondary special,Married,House / apartment,-12372,-3246,1,0,0,0,Core staff,-30,0,0
5024089,F,Y,N,No children,126000,Incomplete higher,Single / not married,House / apartment,-11978,-5206,1,1,0,0,Core staff,-17,X,0
5112928,M,Y,Y,No children,202500,Secondary / secondary special,Single / not married,House / apartment,-10735,-3416,1,0,0,0,Drivers,-1,0,0
5068065,M,Y,Y,1 children,427500,Higher education,Married,House / apartment,-15085,-354,1,0,0,0,Managers,-41,X,0
5067183,F,N,Y,No children,112500,Higher education,Married,House / apartment,-11432,-820,1,1,0,0,Core staff,-28,C,0
5062127,F,N,Y,1 children,67500,Secondary / secondary special,Married,Rented apartment,-14575,-2146,1,0,0,1,Laborers,-11,C,0
5095270,F,Y,Y,No children,126000,Secondary / secondary special,Married,House / apartment,-10302,-734,1,0,0,0,Core staff,-52,C,0
5118248,M,N,N,No children,157500,Secondary / secondary special,Married,House / apartment,-13739,-2896,1,0,0,0,Security staff,-2,X,0
5053229,M,N,Y,No children,135000,Secondary / secondary special,Married,House / apartment,-19785,-1571,1,0,0,0,Laborers,-18,C,0
5062080,F,N,Y,No children,112500,Secondary / secondary special,Married,House / apartment,-10535,-3819,1,1,1,0,Laborers,-35,0,0
5125938,F,N,Y,No children,112500,Higher education,Civil marriage,House / apartment,-10443,-560,1,0,0,0,Core staff,-30,C,0
5069477,F,N,Y,No children,157500,Higher education,Married,House / apartment,-17056,-10094,1,1,1,0,Core staff,-26,X,0
5090840,F,Y,Y,No children,144000,Secondary / secondary special,Married,House / apartment,-21871,-5665,1,1,1,0,Cooking staff,-40,C,0
5042047,M,Y,N,No children,157500,Secondary / secondary special,Separated,House / apartment,-19050,-460,1,1,0,0,Laborers,-37,0,0
5105933,M,Y,N,1 children,202500,Secondary / secondary special,Married,House / apartment,-15974,-4867,1,0,0,1,Drivers,-11,X,0
5067628,F,N,N,1 children,67500,Secondary / secondary special,Married,House / apartment,-16581,-6959,1,0,0,0,Laborers,-1,C,0
5113114,M,Y,Y,No children,202500,Secondary / secondary special,Married,House / apartment,-15423,-3231,1,1,1,0,Laborers,-21,0,0
5045777,M,N,Y,1 children,180000,Higher education,Married,House / apartment,-9441,-1235,1,0,0,0,Managers,-8,0,0
5125599,F,Y,Y,No children,450000,Higher education,Married,House / apartment,-10149,-2783,1,0,0,0,Accountants,-32,0,0
5148734,F,Y,Y,No children,121500,Secondary / secondary special,Married,House / apartment,-10014,-1386,1,0,0,0,Medicine staff,-26,X,0
5029808,M,Y,N,1 children,238500,Higher education,Married,With parents,-11384,-1965,1,1,1,0,Drivers,-39,0,0
5023150,M,N,Y,1 children,315000,Higher education,Married,House / apartment,-11400,-1513,1,0,0,0,Managers,-13,C,0
5114394,F,N,N,No children,90000,Secondary / secondary special,Married,House / apartment,-18728,-9325,1,0,0,0,Cooking staff,-3,C,0
5022424,F,N,Y,No children,180000,Secondary / secondary special,Married,House / apartment,-19187,-1218,1,1,1,0,Cooking staff,-53,0,0
5148933,M,Y,N,No children,108000,Secondary / secondary special,Married,Office apartment,-17209,-1081,1,0,0,0,Security staff,-10,0,0
5126014,F,N,Y,No children,270000,Secondary / secondary special,Married,House / apartment,-20103,-1444,1,1,1,0,Waiters/barmen staff,-12,0,0
5137301,M,Y,N,2+ children,157500,Higher education,Separated,Office apartment,-13514,-1357,1,0,1,0,Managers,-13,X,0
5137022,F,N,N,No children,180000,Secondary / secondary special,Widow,House / apartment,-18181,-351,1,1,1,0,Laborers,-44,0,0
5126340,M,N,N,No children,225000,Higher education,Separated,House / apartment,-15734,-2996,1,1,1,0,Laborers,0,C,0
5096740,M,Y,N,No children,225000,Higher education,Married,Co-op apartment,-14536,-3415,1,0,1,0,Managers,-15,X,0
5137426,M,Y,N,1 children,157500,Secondary / secondary special,Married,House / apartment,-11288,-1904,1,1,1,0,Drivers,-5,C,0
5116667,F,N,Y,No children,157500,Secondary / secondary special,Civil marriage,House / apartment,-16628,-3654,1,0,0,0,Laborers,-11,C,0
5115966,M,Y,Y,2+ children,135000,Secondary / secondary special,Married,House / apartment,-14677,-3938,1,1,0,0,Laborers,-11,C,0
5029416,F,N,Y,1 children,315000,Secondary / secondary special,Civil marriage,House / apartment,-11206,-2514,1,0,0,1,Core staff,-48,X,0
5051131,F,N,N,No children,450000,Higher education,Single / not married,House / apartment,-10139,-136,1,0,0,0,Core staff,0,0,0
5067090,M,N,N,No children,180000,Secondary / secondary special,Married,House / apartment,-13643,-4663,1,0,1,0,Laborers,-11,C,0
5117470,M,N,N,1 children,202500,Higher education,Married,House / apartment,-13040,-1223,1,1,0,0,Core staff,-18,X,0
5036695,F,N,N,No children,112500,Secondary / secondary special,Single / not married,House / apartment,-9915,-250,1,0,0,0,Laborers,-28,C,0
5045639,M,Y,Y,1 children,139500,Secondary / secondary special,Married,House / apartment,-14355,-5557,1,1,0,0,Laborers,-43,0,0
5068573,F,N,Y,1 children,67500,Secondary / secondary special,Married,With parents,-15964,-385,1,0,0,0,Sales staff,-51,C,0
5061835,M,Y,Y,No children,180000,Lower secondary,Married,House / apartment,-16352,-3972,1,1,1,0,Laborers,-23,C,0
5149467,F,N,Y,No children,193500,Secondary / secondary special,Married,House / apartment,-15447,-1721,1,0,0,0,Sales staff,-4,C,0
5022590,F,N,Y,No children,202500,Secondary / secondary special,Single / not married,House / apartment,-17803,-10079,1,0,1,0,Core staff,-18,X,0
5092136,F,N,Y,No children,135000,Secondary / secondary special,Married,House / apartment,-17000,-5740,1,0,0,0,Cooking staff,-5,0,0
5069138,F,N,N,No children,135000,Higher education,Married,With parents,-15360,-413,1,0,0,1,Core staff,-2,C,0
5113365,M,N,Y,No children,148500,Higher education,Single / not married,House / apartment,-9382,-2049,1,0,1,1,Medicine staff,-39,C,0
5067623,F,N,N,1 children,67500,Secondary / secondary special,Married,House / apartment,-16581,-6959,1,0,0,0,Laborers,-22,0,0
5023414,F,Y,Y,1 children,225000,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,-30,X,0
5062127,F,N,Y,1 children,67500,Secondary / secondary special,Married,Rented apartment,-14575,-2146,1,0,0,1,Laborers,-37,0,0
5009050,F,N,Y,2+ children,202500,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,-26,C,0
5047654,F,Y,N,1 children,162000,Secondary / secondary special,Separated,House / apartment,-14786,-4601,1,0,0,0,Sales staff,-17,X,0
5078784,F,N,N,No children,112500,Secondary / secondary special,Married,House / apartment,-15536,-816,1,1,1,0,Accountants,-20,X,0
5022455,M,Y,Y,1 children,144000,Secondary / secondary special,Married,House / apartment,-8696,-1070,1,0,0,1,Drivers,-18,0,0
5132439,F,N,Y,1 children,315000,Secondary / secondary special,Married,House / apartment,-16901,-956,1,0,0,0,High skill tech staff,-41,C,0
5085875,M,Y,Y,No children,135000,Incomplete higher,Civil marriage,House / apartment,-9497,-1052,1,0,0,0,Laborers,-1,C,0
5022958,F,N,N,No children,99000,Secondary / secondary special,Separated,House / apartment,-15025,-213,1,0,0,1,Sales staff,-23,0,0
5090820,F,Y,Y,1 children,157500,Secondary / secondary special,Civil marriage,House / apartment,-15851,-2317,1,0,0,0,Managers,-52,0,0
5068614,F,N,N,No children,135000,Secondary / secondary special,Married,With parents,-9864,-2089,1,0,0,1,Medicine staff,-40,C,0
5148597,M,Y,Y,No children,180000,Secondary / secondary special,Married,House / apartment,-14321,-1537,1,0,0,0,Drivers,-13,C,0
5047817,F,Y,N,No children,135000,Secondary / secondary special,Married,House / apartment,-10445,-249,1,0,0,0,Laborers,-28,0,0
5009272,M,N,N,No children,180000,Secondary / secondary special,Married,Municipal apartment,-14781,-2443,1,0,1,0,Laborers,-20,0,0
5114514,F,Y,Y,No children,157500,Higher education,Married,Co-op apartment,-22185,-347,1,1,0,0,Accountants,-4,C,0
5117614,F,N,N,No children,166500,Higher education,Married,House / apartment,-21466,-3992,1,0,0,0,Core staff,-19,0,0
5132843,F,Y,Y,No children,126000,Lower secondary,Married,With parents,-11719,-285,1,0,1,0,Core staff,-22,C,0
5099828,F,N,N,No children,157500,Secondary / secondary special,Married,House / apartment,-12035,-1587,1,1,0,0,Sales staff,-36,0,0
5095629,F,N,N,1 children,171261,Secondary / secondary special,Single / not married,Rented apartment,-9673,-493,1,0,0,0,Medicine staff,-10,0,0
5115937,F,N,Y,No children,180000,Higher education,Civil marriage,House / apartment,-9481,-651,1,0,1,0,Managers,-10,0,0
5066706,M,Y,N,No children,180000,Secondary / secondary special,Single / not married,Office apartment,-9710,-1376,1,1,1,0,Drivers,-41,0,0
5117759,F,N,N,No children,74250,Secondary / secondary special,Married,House / apartment,-19931,-3141,1,1,0,0,Core staff,-13,C,0
5126238,F,N,N,No children,216000,Secondary / secondary special,Separated,House / apartment,-20062,-561,1,1,0,0,Cleaning staff,-20,C,0
5145952,F,N,Y,1 children,337500,Higher education,Single / not married,House / apartment,-14408,-431,1,0,0,0,Accountants,0,X,0
5046447,F,N,N,No children,67500,Secondary / secondary special,Married,With parents,-16366,-108,1,0,0,0,Cleaning staff,-18,C,0
5088985,M,Y,N,1 children,202500,Higher education,Civil marriage,House / apartment,-12706,-2774,1,0,1,0,Managers,-23,C,0
5099765,F,N,Y,1 children,135000,Secondary / secondary special,Married,House / apartment,-10112,-3170,1,1,1,0,Laborers,-3,C,0
5117689,F,N,Y,1 children,99000,Secondary / secondary special,Married,House / apartment,-10633,-127,1,1,0,0,Sales staff,-10,0,0
5038918,F,N,Y,1 children,135000,Secondary / secondary special,Married,With parents,-11034,-2421,1,0,0,0,Laborers,-14,0,0
5113782,F,Y,Y,1 children,315000,Higher education,Married,House / apartment,-13771,-2080,1,0,0,0,Core staff,-1,C,0
5062300,F,N,Y,No children,121500,Secondary / secondary special,Married,House / apartment,-17835,-3273,1,0,0,0,Core staff,-7,C,0
5053651,M,N,N,No children,360000,Higher education,Married,House / apartment,-20354,-1823,1,0,1,0,Managers,-12,C,0
5028720,M,Y,Y,No children,225000,Higher education,Married,House / apartment,-15000,-1117,1,0,0,1,Managers,-12,C,0
5090079,F,Y,Y,No children,202500,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,-16,C,0
5090977,F,N,N,No children,180000,Secondary / secondary special,Separated,House / apartment,-13774,-2684,1,0,0,0,Cooking staff,-32,C,0
5149078,F,Y,N,No children,202500,Secondary / secondary special,Married,House / apartment,-14207,-625,1,0,0,0,Sales staff,-3,0,0
5117217,F,N,Y,No children,202500,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,-37,0,0
5100269,F,N,Y,No children,157500,Secondary / secondary special,Married,House / apartment,-20170,-1768,1,0,0,0,Laborers,-32,0,0
5068337,F,Y,Y,No children,112500,Higher education,Married,House / apartment,-10101,-505,1,1,1,0,Laborers,0,0,0
5029767,F,N,Y,No children,112500,Secondary / secondary special,Married,House / apartment,-21215,-808,1,0,0,0,Medicine staff,-35,C,0
5062157,F,N,Y,No children,166500,Higher education,Widow,House / apartment,-20422,-2328,1,0,0,0,Cleaning staff,-20,0,0
5096009,M,N,N,1 children,270000,Secondary / secondary special,Married,House / apartment,-9943,-554,1,1,0,0,Managers,-15,C,0
5116013,F,N,Y,No children,90000,Secondary / secondary special,Married,House / apartment,-17969,-3573,1,0,0,0,Sales staff,-13,0,0
5033873,M,Y,Y,1 children,157500,Secondary / secondary special,Married,House / apartment,-13246,-635,1,0,0,0,Managers,-25,C,0
